<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,03/12/18,17:22,115450,115460,115430,115460,301
SPFB.RTS-12.18,1,03/12/18,17:23,115460,115460,115420,115440,168
SPFB.RTS-12.18,1,03/12/18,17:24,115430,115450,115420,115430,155
SPFB.RTS-12.18,1,03/12/18,17:25,115430,115460,115420,115430,95
SPFB.RTS-12.18,1,03/12/18,17:26,115440,115440,115410,115420,197
SPFB.RTS-12.18,1,03/12/18,17:27,115420,115430,115380,115390,436
SPFB.RTS-12.18,1,03/12/18,17:28,115400,115410,115340,115350,464
SPFB.RTS-12.18,1,03/12/18,17:29,115360,115400,115360,115380,197
SPFB.RTS-12.18,1,03/12/18,17:30,115390,115460,115380,115400,498
SPFB.RTS-12.18,1,03/12/18,17:31,115410,115430,115340,115340,945
SPFB.RTS-12.18,1,03/12/18,17:32,115350,115380,115280,115300,1056
SPFB.RTS-12.18,1,03/12/18,17:33,115310,115440,115310,115420,491
SPFB.RTS-12.18,1,03/12/18,17:34,115420,115560,115420,115520,2183
SPFB.RTS-12.18,1,03/12/18,17:35,115510,115570,115500,115510,822
SPFB.RTS-12.18,1,03/12/18,17:36,115520,115590,115520,115550,822
SPFB.RTS-12.18,1,03/12/18,17:37,115550,115620,115520,115550,1140
SPFB.RTS-12.18,1,03/12/18,17:38,115540,115620,115510,115510,1047
SPFB.RTS-12.18,1,03/12/18,17:39,115510,115570,115500,115530,517
SPFB.RTS-12.18,1,03/12/18,17:40,115520,115600,115480,115520,985
SPFB.RTS-12.18,1,03/12/18,17:41,115510,115590,115490,115500,858
SPFB.RTS-12.18,1,03/12/18,17:42,115510,115560,115460,115530,1085
SPFB.RTS-12.18,1,03/12/18,17:43,115530,115640,115500,115610,1574
SPFB.RTS-12.18,1,03/12/18,17:44,115600,115650,115590,115610,548
SPFB.RTS-12.18,1,03/12/18,17:45,115630,115670,115610,115670,832
SPFB.RTS-12.18,1,03/12/18,17:46,115660,115700,115620,115630,1000
SPFB.RTS-12.18,1,03/12/18,17:47,115640,115640,115580,115620,468
SPFB.RTS-12.18,1,03/12/18,17:48,115620,115630,115580,115610,560
SPFB.RTS-12.18,1,03/12/18,17:49,115620,115630,115540,115600,815
SPFB.RTS-12.18,1,03/12/18,17:50,115600,115660,115590,115610,708
SPFB.RTS-12.18,1,03/12/18,17:51,115620,115630,115570,115580,461
SPFB.RTS-12.18,1,03/12/18,17:52,115580,115600,115440,115460,1659
SPFB.RTS-12.18,1,03/12/18,17:53,115460,115470,115410,115460,789
SPFB.RTS-12.18,1,03/12/18,17:54,115460,115490,115420,115420,779
SPFB.RTS-12.18,1,03/12/18,17:55,115420,115440,115290,115310,2253
SPFB.RTS-12.18,1,03/12/18,17:56,115320,115330,115250,115290,1300
SPFB.RTS-12.18,1,03/12/18,17:57,115300,115330,115290,115310,569
SPFB.RTS-12.18,1,03/12/18,17:58,115310,115320,115270,115280,542
SPFB.RTS-12.18,1,03/12/18,17:59,115290,115300,115270,115300,120
SPFB.RTS-12.18,1,03/12/18,18:00,115300,115300,115230,115270,598
SPFB.RTS-12.18,1,03/12/18,18:01,115270,115290,114960,114970,3160
SPFB.RTS-12.18,1,03/12/18,18:02,114960,115030,114910,114970,2255
SPFB.RTS-12.18,1,03/12/18,18:03,114980,115090,114970,115060,1610
SPFB.RTS-12.18,1,03/12/18,18:04,115050,115180,115020,115150,1020
SPFB.RTS-12.18,1,03/12/18,18:05,115150,115170,115110,115160,499
SPFB.RTS-12.18,1,03/12/18,18:06,115160,115230,115150,115210,944
SPFB.RTS-12.18,1,03/12/18,18:07,115220,115280,115180,115210,677
SPFB.RTS-12.18,1,03/12/18,18:08,115200,115240,115170,115230,431
SPFB.RTS-12.18,1,03/12/18,18:09,115240,115280,115230,115240,431
SPFB.RTS-12.18,1,03/12/18,18:10,115240,115380,115240,115340,1084
SPFB.RTS-12.18,1,03/12/18,18:11,115340,115360,115220,115230,778
SPFB.RTS-12.18,1,03/12/18,18:12,115230,115280,115230,115280,261
SPFB.RTS-12.18,1,03/12/18,18:13,115270,115300,115210,115260,692
SPFB.RTS-12.18,1,03/12/18,18:14,115260,115270,115170,115190,360
SPFB.RTS-12.18,1,03/12/18,18:15,115200,115210,115110,115130,722
SPFB.RTS-12.18,1,03/12/18,18:16,115130,115210,115120,115180,443
SPFB.RTS-12.18,1,03/12/18,18:17,115160,115220,115150,115220,405
SPFB.RTS-12.18,1,03/12/18,18:18,115190,115210,115170,115210,126
SPFB.RTS-12.18,1,03/12/18,18:19,115200,115260,115190,115230,243
SPFB.RTS-12.18,1,03/12/18,18:20,115250,115270,115190,115200,227
SPFB.RTS-12.18,1,03/12/18,18:21,115200,115210,115060,115090,1147
SPFB.RTS-12.18,1,03/12/18,18:22,115080,115220,115080,115220,524
SPFB.RTS-12.18,1,03/12/18,18:23,115210,115240,115170,115240,502
SPFB.RTS-12.18,1,03/12/18,18:24,115240,115240,115180,115190,349
SPFB.RTS-12.18,1,03/12/18,18:25,115190,115240,115120,115140,743
SPFB.RTS-12.18,1,03/12/18,18:26,115140,115220,115130,115180,546
SPFB.RTS-12.18,1,03/12/18,18:27,115170,115210,115150,115200,323
SPFB.RTS-12.18,1,03/12/18,18:28,115190,115190,115120,115120,416
SPFB.RTS-12.18,1,03/12/18,18:29,115120,115130,115060,115090,522
SPFB.RTS-12.18,1,03/12/18,18:30,115080,115140,115070,115120,377
SPFB.RTS-12.18,1,03/12/18,18:31,115120,115170,115080,115140,510
SPFB.RTS-12.18,1,03/12/18,18:32,115140,115150,115060,115080,509
SPFB.RTS-12.18,1,03/12/18,18:33,115080,115120,115000,115040,1096
SPFB.RTS-12.18,1,03/12/18,18:34,115030,115050,114980,115010,659
SPFB.RTS-12.18,1,03/12/18,18:35,115020,115060,115000,115040,393
SPFB.RTS-12.18,1,03/12/18,18:36,115050,115070,115000,115040,768
SPFB.RTS-12.18,1,03/12/18,18:37,115040,115080,115020,115060,491
SPFB.RTS-12.18,1,03/12/18,18:38,115060,115160,115060,115140,1100
SPFB.RTS-12.18,1,03/12/18,18:39,115150,115160,115060,115070,479
SPFB.RTS-12.18,1,03/12/18,18:40,115070,115070,114990,115010,519
SPFB.RTS-12.18,1,03/12/18,18:41,115000,115000,114870,114910,1530
SPFB.RTS-12.18,1,03/12/18,18:42,114920,115010,114910,114970,659
SPFB.RTS-12.18,1,03/12/18,18:43,114960,115030,114900,115010,986
SPFB.RTS-12.18,1,03/12/18,18:44,115000,115090,114980,115070,594
SPFB.RTS-12.18,1,03/12/18,18:45,115050,115070,115000,115020,600
SPFB.RTS-12.18,1,03/12/18,19:01,114980,114990,114680,114890,2831
SPFB.RTS-12.18,1,03/12/18,19:02,114900,114910,114710,114760,888
SPFB.RTS-12.18,1,03/12/18,19:03,114770,114870,114730,114870,465
SPFB.RTS-12.18,1,03/12/18,19:04,114870,115010,114830,114960,1027
SPFB.RTS-12.18,1,03/12/18,19:05,114960,115040,114950,115030,815
SPFB.RTS-12.18,1,03/12/18,19:06,115020,115040,114990,115010,295
SPFB.RTS-12.18,1,03/12/18,19:07,115010,115020,114950,115000,356
SPFB.RTS-12.18,1,03/12/18,19:08,115010,115020,114960,115000,123
SPFB.RTS-12.18,1,03/12/18,19:09,114980,115030,114970,115000,192
SPFB.RTS-12.18,1,03/12/18,19:10,115000,115070,114990,115030,559
SPFB.RTS-12.18,1,03/12/18,19:11,115020,115100,114990,115100,606
SPFB.RTS-12.18,1,03/12/18,19:12,115090,115110,115070,115070,412
SPFB.RTS-12.18,1,03/12/18,19:13,115080,115080,114970,114970,433
SPFB.RTS-12.18,1,03/12/18,19:14,114970,115020,114950,115010,312
SPFB.RTS-12.18,1,03/12/18,19:15,115020,115020,114820,114910,1096
SPFB.RTS-12.18,1,03/12/18,19:16,114910,115030,114860,115030,537
SPFB.RTS-12.18,1,03/12/18,19:17,115030,115130,115010,115080,1107
SPFB.RTS-12.18,1,03/12/18,19:18,115080,115110,115020,115030,479
SPFB.RTS-12.18,1,03/12/18,19:19,115030,115110,115020,115080,222
SPFB.RTS-12.18,1,03/12/18,19:20,115080,115080,115020,115020,141
SPFB.RTS-12.18,1,03/12/18,19:21,115040,115050,114970,115020,440
SPFB.RTS-12.18,1,03/12/18,19:22,115000,115030,114970,115020,86
SPFB.RTS-12.18,1,03/12/18,19:23,115020,115050,114940,115050,184
SPFB.RTS-12.18,1,03/12/18,19:24,115050,115050,114990,115010,184
SPFB.RTS-12.18,1,03/12/18,19:25,115000,115080,114970,115050,225
SPFB.RTS-12.18,1,03/12/18,19:26,115060,115110,115040,115080,215
SPFB.RTS-12.18,1,03/12/18,19:27,115060,115080,115010,115040,215
SPFB.RTS-12.18,1,03/12/18,19:28,115020,115050,115000,115010,284
SPFB.RTS-12.18,1,03/12/18,19:29,115020,115090,115010,115090,254
SPFB.RTS-12.18,1,03/12/18,19:30,115090,115130,115050,115100,327
SPFB.RTS-12.18,1,03/12/18,19:31,115100,115120,115070,115110,240
SPFB.RTS-12.18,1,03/12/18,19:32,115080,115100,115060,115080,217
SPFB.RTS-12.18,1,03/12/18,19:33,115080,115090,115020,115050,218
SPFB.RTS-12.18,1,03/12/18,19:34,115050,115070,115030,115040,72
SPFB.RTS-12.18,1,03/12/18,19:35,115030,115060,115030,115060,49
SPFB.RTS-12.18,1,03/12/18,19:36,115050,115100,114970,114990,646
SPFB.RTS-12.18,1,03/12/18,19:37,114980,115030,114970,115020,323
SPFB.RTS-12.18,1,03/12/18,19:38,115020,115050,115010,115050,88
SPFB.RTS-12.18,1,03/12/18,19:39,115060,115070,114980,114980,143
SPFB.RTS-12.18,1,03/12/18,19:40,114980,114980,114910,114940,312
SPFB.RTS-12.18,1,03/12/18,19:41,114940,115000,114930,114960,254
SPFB.RTS-12.18,1,03/12/18,19:42,114950,114950,114860,114890,558
SPFB.RTS-12.18,1,03/12/18,19:43,114890,114900,114810,114890,599
SPFB.RTS-12.18,1,03/12/18,19:44,114900,114920,114850,114880,90
SPFB.RTS-12.18,1,03/12/18,19:45,114870,114900,114860,114900,131
SPFB.RTS-12.18,1,03/12/18,19:46,114900,114900,114800,114850,405
SPFB.RTS-12.18,1,03/12/18,19:47,114840,114900,114840,114850,302
SPFB.RTS-12.18,1,03/12/18,19:48,114850,114850,114830,114830,194
SPFB.RTS-12.18,1,03/12/18,19:49,114830,114870,114810,114870,176
SPFB.RTS-12.18,1,03/12/18,19:50,114870,114920,114870,114890,205
SPFB.RTS-12.18,1,03/12/18,19:51,114880,114900,114860,114870,54
SPFB.RTS-12.18,1,03/12/18,19:52,114870,114870,114790,114850,425
SPFB.RTS-12.18,1,03/12/18,19:53,114830,114830,114790,114830,141
SPFB.RTS-12.18,1,03/12/18,19:54,114830,114860,114810,114820,66
SPFB.RTS-12.18,1,03/12/18,19:55,114830,114850,114800,114820,160
SPFB.RTS-12.18,1,03/12/18,19:56,114820,114870,114770,114870,515
SPFB.RTS-12.18,1,03/12/18,19:57,114870,114880,114830,114870,111
SPFB.RTS-12.18,1,03/12/18,19:58,114870,114880,114810,114820,217
SPFB.RTS-12.18,1,03/12/18,19:59,114820,114840,114780,114790,225
SPFB.RTS-12.18,1,03/12/18,20:00,114800,114860,114790,114860,110
SPFB.RTS-12.18,1,03/12/18,20:01,114850,114930,114850,114920,376
SPFB.RTS-12.18,1,03/12/18,20:02,114910,114920,114870,114910,112
SPFB.RTS-12.18,1,03/12/18,20:03,114920,114980,114910,114980,352
SPFB.RTS-12.18,1,03/12/18,20:04,114980,114980,114930,114960,140
SPFB.RTS-12.18,1,03/12/18,20:05,114960,114990,114920,114950,129
SPFB.RTS-12.18,1,03/12/18,20:06,114950,114980,114940,114970,94
SPFB.RTS-12.18,1,03/12/18,20:07,114980,115010,114960,115010,247
SPFB.RTS-12.18,1,03/12/18,20:08,115010,115030,114980,115000,199
SPFB.RTS-12.18,1,03/12/18,20:09,115000,115030,114990,115010,73
SPFB.RTS-12.18,1,03/12/18,20:10,115020,115020,114990,115010,84
SPFB.RTS-12.18,1,03/12/18,20:11,115020,115030,115000,115020,119
SPFB.RTS-12.18,1,03/12/18,20:12,115020,115040,114980,114990,112
SPFB.RTS-12.18,1,03/12/18,20:13,115010,115040,114980,115000,70
SPFB.RTS-12.18,1,03/12/18,20:14,114990,115030,114990,115010,104
SPFB.RTS-12.18,1,03/12/18,20:15,115010,115010,114980,114990,83
SPFB.RTS-12.18,1,03/12/18,20:16,115000,115060,114990,115040,205
SPFB.RTS-12.18,1,03/12/18,20:17,115060,115090,115050,115070,176
SPFB.RTS-12.18,1,03/12/18,20:18,115070,115100,115060,115060,270
SPFB.RTS-12.18,1,03/12/18,20:19,115070,115100,115060,115060,59
SPFB.RTS-12.18,1,03/12/18,20:20,115060,115120,115060,115120,307
SPFB.RTS-12.18,1,03/12/18,20:21,115110,115180,115080,115090,818
SPFB.RTS-12.18,1,03/12/18,20:22,115080,115120,115070,115090,142
SPFB.RTS-12.18,1,03/12/18,20:23,115090,115120,115080,115120,80
SPFB.RTS-12.18,1,03/12/18,20:24,115120,115190,115120,115140,335
SPFB.RTS-12.18,1,03/12/18,20:25,115150,115170,115090,115150,242
SPFB.RTS-12.18,1,03/12/18,20:26,115150,115250,115120,115200,995
SPFB.RTS-12.18,1,03/12/18,20:27,115200,115210,115160,115200,146
SPFB.RTS-12.18,1,03/12/18,20:28,115200,115210,115170,115180,69
SPFB.RTS-12.18,1,03/12/18,20:29,115190,115190,115150,115170,60
SPFB.RTS-12.18,1,03/12/18,20:30,115170,115190,115170,115180,50
SPFB.RTS-12.18,1,03/12/18,20:31,115200,115240,115200,115200,346
SPFB.RTS-12.18,1,03/12/18,20:32,115210,115220,115170,115220,267
SPFB.RTS-12.18,1,03/12/18,20:33,115230,115240,115200,115200,122
SPFB.RTS-12.18,1,03/12/18,20:34,115200,115210,115180,115190,72
SPFB.RTS-12.18,1,03/12/18,20:35,115200,115250,115200,115250,141
SPFB.RTS-12.18,1,03/12/18,20:36,115250,115260,115200,115200,369
SPFB.RTS-12.18,1,03/12/18,20:37,115210,115230,115190,115210,120
SPFB.RTS-12.18,1,03/12/18,20:38,115210,115230,115180,115200,130
SPFB.RTS-12.18,1,03/12/18,20:39,115200,115200,115150,115180,382
SPFB.RTS-12.18,1,03/12/18,20:40,115180,115190,115170,115190,47
SPFB.RTS-12.18,1,03/12/18,20:41,115190,115190,115040,115110,1314
SPFB.RTS-12.18,1,03/12/18,20:42,115110,115120,115030,115070,554
SPFB.RTS-12.18,1,03/12/18,20:43,115070,115090,115060,115080,97
SPFB.RTS-12.18,1,03/12/18,20:44,115090,115130,115080,115120,97
SPFB.RTS-12.18,1,03/12/18,20:45,115110,115140,115110,115130,24
SPFB.RTS-12.18,1,03/12/18,20:46,115140,115150,115080,115090,140
SPFB.RTS-12.18,1,03/12/18,20:47,115110,115110,115050,115070,160
SPFB.RTS-12.18,1,03/12/18,20:48,115070,115070,115050,115060,53
SPFB.RTS-12.18,1,03/12/18,20:49,115060,115070,115040,115070,104
SPFB.RTS-12.18,1,03/12/18,20:50,115060,115060,115040,115040,25
SPFB.RTS-12.18,1,03/12/18,20:51,115050,115130,115040,115080,360
SPFB.RTS-12.18,1,03/12/18,20:52,115080,115090,115060,115060,50
SPFB.RTS-12.18,1,03/12/18,20:53,115060,115070,115040,115060,131
SPFB.RTS-12.18,1,03/12/18,20:54,115070,115080,115060,115080,40
SPFB.RTS-12.18,1,03/12/18,20:55,115080,115100,115080,115100,47
SPFB.RTS-12.18,1,03/12/18,20:56,115110,115190,115090,115130,409
SPFB.RTS-12.18,1,03/12/18,20:57,115130,115140,115110,115140,62
SPFB.RTS-12.18,1,03/12/18,20:58,115130,115150,115080,115080,186
SPFB.RTS-12.18,1,03/12/18,20:59,115090,115110,115080,115080,80
SPFB.RTS-12.18,1,03/12/18,21:00,115100,115130,115100,115130,80
SPFB.RTS-12.18,1,03/12/18,21:01,115120,115190,115110,115120,614
SPFB.RTS-12.18,1,03/12/18,21:02,115110,115160,115110,115140,126
SPFB.RTS-12.18,1,03/12/18,21:03,115140,115170,115140,115150,129
SPFB.RTS-12.18,1,03/12/18,21:04,115160,115160,115120,115140,146
SPFB.RTS-12.18,1,03/12/18,21:05,115150,115200,115150,115170,465
SPFB.RTS-12.18,1,03/12/18,21:06,115170,115240,115140,115180,656
SPFB.RTS-12.18,1,03/12/18,21:07,115190,115200,115130,115130,90
SPFB.RTS-12.18,1,03/12/18,21:08,115140,115180,115140,115180,85
SPFB.RTS-12.18,1,03/12/18,21:09,115190,115210,115170,115190,138
SPFB.RTS-12.18,1,03/12/18,21:10,115200,115210,115190,115190,70
SPFB.RTS-12.18,1,03/12/18,21:11,115200,115250,115190,115250,621
SPFB.RTS-12.18,1,03/12/18,21:12,115250,115280,115230,115240,510
SPFB.RTS-12.18,1,03/12/18,21:13,115230,115250,115210,115240,128
SPFB.RTS-12.18,1,03/12/18,21:14,115230,115240,115200,115200,26
SPFB.RTS-12.18,1,03/12/18,21:15,115210,115210,115180,115200,178
SPFB.RTS-12.18,1,03/12/18,21:16,115210,115230,115200,115200,53
SPFB.RTS-12.18,1,03/12/18,21:17,115210,115220,115190,115220,93
SPFB.RTS-12.18,1,03/12/18,21:18,115210,115210,115200,115200,16
SPFB.RTS-12.18,1,03/12/18,21:19,115200,115210,115180,115210,68
SPFB.RTS-12.18,1,03/12/18,21:20,115200,115210,115180,115190,86
SPFB.RTS-12.18,1,03/12/18,21:21,115190,115200,115170,115180,73
SPFB.RTS-12.18,1,03/12/18,21:22,115180,115180,115160,115170,51
SPFB.RTS-12.18,1,03/12/18,21:23,115170,115180,115160,115170,17
SPFB.RTS-12.18,1,03/12/18,21:24,115180,115180,115150,115170,78
SPFB.RTS-12.18,1,03/12/18,21:25,115170,115200,115160,115200,41
SPFB.RTS-12.18,1,03/12/18,21:26,115210,115220,115190,115190,96
SPFB.RTS-12.18,1,03/12/18,21:27,115190,115190,115180,115180,9
SPFB.RTS-12.18,1,03/12/18,21:28,115170,115170,115150,115160,71
SPFB.RTS-12.18,1,03/12/18,21:29,115160,115210,115160,115210,82
SPFB.RTS-12.18,1,03/12/18,21:30,115200,115200,115170,115170,16
SPFB.RTS-12.18,1,03/12/18,21:31,115180,115180,115150,115150,255
SPFB.RTS-12.18,1,03/12/18,21:32,115150,115170,115130,115150,46
SPFB.RTS-12.18,1,03/12/18,21:33,115170,115180,115150,115170,43
SPFB.RTS-12.18,1,03/12/18,21:34,115160,115170,115080,115110,465
SPFB.RTS-12.18,1,03/12/18,21:35,115120,115120,115040,115050,524
SPFB.RTS-12.18,1,03/12/18,21:36,115040,115040,115020,115040,143
SPFB.RTS-12.18,1,03/12/18,21:37,115040,115050,115020,115050,167
SPFB.RTS-12.18,1,03/12/18,21:38,115050,115070,115040,115060,77
SPFB.RTS-12.18,1,03/12/18,21:39,115070,115080,115060,115080,60
SPFB.RTS-12.18,1,03/12/18,21:40,115070,115080,115050,115070,106
SPFB.RTS-12.18,1,03/12/18,21:41,115060,115080,115060,115060,58
SPFB.RTS-12.18,1,03/12/18,21:42,115070,115070,115050,115050,15
SPFB.RTS-12.18,1,03/12/18,21:43,115050,115050,115020,115050,189
SPFB.RTS-12.18,1,03/12/18,21:44,115050,115050,115030,115050,17
SPFB.RTS-12.18,1,03/12/18,21:45,115050,115060,115020,115050,88
SPFB.RTS-12.18,1,03/12/18,21:46,115060,115070,115030,115050,71
SPFB.RTS-12.18,1,03/12/18,21:47,115060,115060,114990,115010,431
SPFB.RTS-12.18,1,03/12/18,21:48,115020,115020,114950,115010,369
SPFB.RTS-12.18,1,03/12/18,21:49,115010,115050,115010,115040,108
SPFB.RTS-12.18,1,03/12/18,21:50,115040,115060,115020,115020,94
SPFB.RTS-12.18,1,03/12/18,21:51,115020,115100,115010,115100,238
SPFB.RTS-12.18,1,03/12/18,21:52,115100,115100,115060,115100,115
SPFB.RTS-12.18,1,03/12/18,21:53,115090,115120,115080,115120,217
SPFB.RTS-12.18,1,03/12/18,21:54,115110,115120,115100,115100,54
SPFB.RTS-12.18,1,03/12/18,21:55,115100,115130,115090,115120,133
SPFB.RTS-12.18,1,03/12/18,21:56,115120,115120,115030,115050,135
SPFB.RTS-12.18,1,03/12/18,21:57,115050,115070,115040,115070,124
SPFB.RTS-12.18,1,03/12/18,21:58,115070,115070,115010,115060,223
SPFB.RTS-12.18,1,03/12/18,21:59,115050,115060,115020,115020,66
SPFB.RTS-12.18,1,03/12/18,22:00,115020,115050,115000,115040,119
SPFB.RTS-12.18,1,03/12/18,22:01,115040,115090,115030,115070,147
SPFB.RTS-12.18,1,03/12/18,22:02,115070,115080,115030,115030,30
SPFB.RTS-12.18,1,03/12/18,22:03,115040,115050,115020,115030,30
SPFB.RTS-12.18,1,03/12/18,22:04,115040,115040,114970,115010,252
SPFB.RTS-12.18,1,03/12/18,22:05,115020,115020,114960,114990,392
SPFB.RTS-12.18,1,03/12/18,22:06,114990,115030,114970,115000,162
SPFB.RTS-12.18,1,03/12/18,22:07,115000,115030,115000,115000,107
SPFB.RTS-12.18,1,03/12/18,22:08,115010,115010,114950,114950,199
SPFB.RTS-12.18,1,03/12/18,22:09,114960,114990,114890,114930,810
SPFB.RTS-12.18,1,03/12/18,22:10,114930,114960,114910,114960,210
SPFB.RTS-12.18,1,03/12/18,22:11,114970,115010,114950,114990,328
SPFB.RTS-12.18,1,03/12/18,22:12,115000,115040,114990,115010,139
SPFB.RTS-12.18,1,03/12/18,22:13,115010,115040,115010,115020,131
SPFB.RTS-12.18,1,03/12/18,22:14,115030,115040,114980,114980,71
SPFB.RTS-12.18,1,03/12/18,22:15,114990,114990,114990,114990,16
SPFB.RTS-12.18,1,03/12/18,22:16,114990,115020,114980,115020,106
SPFB.RTS-12.18,1,03/12/18,22:17,115020,115050,115010,115020,75
SPFB.RTS-12.18,1,03/12/18,22:18,115020,115060,115010,115060,114
SPFB.RTS-12.18,1,03/12/18,22:19,115060,115080,115050,115060,94
SPFB.RTS-12.18,1,03/12/18,22:20,115060,115060,115030,115030,50
SPFB.RTS-12.18,1,03/12/18,22:21,115030,115040,115000,115030,78
SPFB.RTS-12.18,1,03/12/18,22:22,115040,115040,115000,115000,17
SPFB.RTS-12.18,1,03/12/18,22:23,115010,115020,115000,115010,46
SPFB.RTS-12.18,1,03/12/18,22:24,115020,115030,114980,115010,148
SPFB.RTS-12.18,1,03/12/18,22:25,115020,115040,115010,115020,45
SPFB.RTS-12.18,1,03/12/18,22:26,115030,115120,115010,115100,258
SPFB.RTS-12.18,1,03/12/18,22:27,115100,115140,115090,115090,261
SPFB.RTS-12.18,1,03/12/18,22:28,115090,115130,115080,115130,104
SPFB.RTS-12.18,1,03/12/18,22:29,115130,115160,115110,115160,377
SPFB.RTS-12.18,1,03/12/18,22:30,115150,115170,115150,115150,125
SPFB.RTS-12.18,1,03/12/18,22:31,115160,115250,115150,115200,946
SPFB.RTS-12.18,1,03/12/18,22:32,115200,115230,115200,115210,118
SPFB.RTS-12.18,1,03/12/18,22:33,115220,115250,115220,115240,374
SPFB.RTS-12.18,1,03/12/18,22:34,115240,115290,115230,115270,406
SPFB.RTS-12.18,1,03/12/18,22:35,115280,115280,115240,115250,257
SPFB.RTS-12.18,1,03/12/18,22:36,115260,115320,115250,115320,439
SPFB.RTS-12.18,1,03/12/18,22:37,115320,115330,115290,115300,278
SPFB.RTS-12.18,1,03/12/18,22:38,115300,115310,115270,115280,80
SPFB.RTS-12.18,1,03/12/18,22:39,115300,115320,115290,115300,88
SPFB.RTS-12.18,1,03/12/18,22:40,115300,115350,115300,115340,405
SPFB.RTS-12.18,1,03/12/18,22:41,115340,115350,115310,115310,253
SPFB.RTS-12.18,1,03/12/18,22:42,115300,115310,115280,115290,107
SPFB.RTS-12.18,1,03/12/18,22:43,115290,115310,115280,115290,95
SPFB.RTS-12.18,1,03/12/18,22:44,115300,115300,115280,115300,64
SPFB.RTS-12.18,1,03/12/18,22:45,115310,115310,115270,115290,250
SPFB.RTS-12.18,1,03/12/18,22:46,115290,115310,115260,115300,276
SPFB.RTS-12.18,1,03/12/18,22:47,115290,115290,115260,115270,122
SPFB.RTS-12.18,1,03/12/18,22:48,115260,115290,115260,115270,72
SPFB.RTS-12.18,1,03/12/18,22:49,115280,115290,115260,115290,69
SPFB.RTS-12.18,1,03/12/18,22:50,115300,115300,115290,115290,52
SPFB.RTS-12.18,1,03/12/18,22:51,115300,115360,115300,115300,307
SPFB.RTS-12.18,1,03/12/18,22:52,115280,115290,115270,115280,75
SPFB.RTS-12.18,1,03/12/18,22:53,115270,115270,115260,115270,67
SPFB.RTS-12.18,1,03/12/18,22:54,115260,115270,115250,115250,126
SPFB.RTS-12.18,1,03/12/18,22:55,115250,115260,115240,115240,225
SPFB.RTS-12.18,1,03/12/18,22:56,115250,115270,115230,115250,109
SPFB.RTS-12.18,1,03/12/18,22:57,115260,115270,115260,115260,21
SPFB.RTS-12.18,1,03/12/18,22:58,115250,115260,115230,115250,93
SPFB.RTS-12.18,1,03/12/18,22:59,115240,115260,115220,115240,329
SPFB.RTS-12.18,1,03/12/18,23:00,115240,115240,115220,115240,52
SPFB.RTS-12.18,1,03/12/18,23:01,115240,115260,115220,115240,192
SPFB.RTS-12.18,1,03/12/18,23:02,115250,115250,115210,115230,244
SPFB.RTS-12.18,1,03/12/18,23:03,115230,115230,115160,115180,327
SPFB.RTS-12.18,1,03/12/18,23:04,115170,115190,115160,115160,239
SPFB.RTS-12.18,1,03/12/18,23:05,115160,115200,115160,115200,120
SPFB.RTS-12.18,1,03/12/18,23:06,115180,115260,115160,115250,154
SPFB.RTS-12.18,1,03/12/18,23:07,115260,115280,115250,115260,155
SPFB.RTS-12.18,1,03/12/18,23:08,115260,115260,115210,115220,91
SPFB.RTS-12.18,1,03/12/18,23:09,115210,115210,115210,115210,1
SPFB.RTS-12.18,1,03/12/18,23:10,115240,115250,115220,115240,20
SPFB.RTS-12.18,1,03/12/18,23:11,115240,115280,115240,115270,125
SPFB.RTS-12.18,1,03/12/18,23:12,115270,115290,115260,115270,52
SPFB.RTS-12.18,1,03/12/18,23:13,115270,115280,115260,115270,103
SPFB.RTS-12.18,1,03/12/18,23:14,115260,115260,115210,115220,198
SPFB.RTS-12.18,1,03/12/18,23:15,115220,115230,115200,115230,204
SPFB.RTS-12.18,1,03/12/18,23:16,115230,115270,115200,115250,178
SPFB.RTS-12.18,1,03/12/18,23:17,115250,115250,115210,115220,91
SPFB.RTS-12.18,1,03/12/18,23:18,115200,115220,115200,115210,14
SPFB.RTS-12.18,1,03/12/18,23:19,115200,115200,115180,115190,87
SPFB.RTS-12.18,1,03/12/18,23:20,115200,115200,115170,115180,68
SPFB.RTS-12.18,1,03/12/18,23:21,115190,115210,115170,115200,147
SPFB.RTS-12.18,1,03/12/18,23:22,115190,115200,115170,115170,23
SPFB.RTS-12.18,1,03/12/18,23:23,115180,115190,115160,115180,96
SPFB.RTS-12.18,1,03/12/18,23:24,115180,115210,115180,115200,135
SPFB.RTS-12.18,1,03/12/18,23:25,115200,115210,115130,115160,230
